Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,38.848,39.1381,38.481499,38.878502,30.817329,4031529.0
2002-07-02,38.7258,40.115398,38.5425,39.2145,31.083662,14152322.0
2002-07-03,39.0312,39.764198,38.863201,39.565701,31.362043,8456845.0
2002-07-04,39.871101,40.833099,39.306099,39.535099,31.337795,12745157.0
2002-07-05,40.008499,40.008499,39.0159,39.351898,31.192572,6445895.0
2002-07-08,39.733601,40.039101,38.405102,38.6189,30.611551,8225227.0
2002-07-09,38.2677,39.1534,37.885899,37.977501,30.10314,10865999.0
2002-07-10,38.1455,38.588402,37.412498,37.580502,29.788462,8238269.0
2002-07-11,37.412498,38.1455,36.862801,37.8554,30.006361,12711851.0
2002-07-12,38.3288,38.5578,37.458401,37.748501,29.921625,7378410.0
2002-07-15,37.824799,37.840099,35.290001,35.7328,28.32387,12436803.0
2002-07-16,35.488499,37.717899,35.0303,37.183498,29.473774,20568293.0
2002-07-17,36.893299,37.168201,36.084,36.633801,29.038052,9150981.0
2002-07-18,37.2598,37.382,35.641201,36.114601,28.626501,18480280.0
2002-07-19,36.236698,37.458401,36.236698,36.5116,28.941183,14291424.0
2002-07-22,35.809101,35.9771,32.770302,33.4575,26.52033,13678966.0
2002-07-23,33.549099,34.755501,32.235901,34.465401,27.319252,15143604.0
2002-07-24,33.900299,33.900299,32.251099,33.1063,26.241953,10235892.0
2002-07-25,34.297401,35.0914,33.060501,33.5186,26.568768,7693444.0
2002-07-26,32.678699,32.8009,31.182199,31.6556,25.092041,10417471.0
2002-07-29,30.5408,32.358002,30.235399,30.663,24.305252,12310549.0
2002-07-30,32.052601,32.3428,30.5408,30.8463,24.450546,13186592.0
2002-07-31,30.235399,32.2206,29.410801,31.823601,25.225208,12271817.0
2002-08-01,32.067902,32.587101,31.182199,31.625,25.067789,8791383.0
2002-08-02,30.6019,30.937901,29.93,30.4645,24.147915,9847287.0
2002-08-05,30.8463,31.3654,30.4034,30.663,24.305252,7967268.0
2002-08-06,30.5408,30.830999,29.5788,30.5256,24.196339,13722674.0
2002-08-07,31.5945,32.0373,30.999001,31.304399,24.813658,9128162.0
2002-08-08,31.4571,31.640301,30.098,30.2812,24.002617,7543799.0
2002-08-09,30.663,30.968399,30.1285,30.678301,24.317377,7520319.0
2002-08-12,30.999001,31.151699,30.5714,30.739401,24.365808,4493621.0
2002-08-13,31.059999,31.5945,30.6936,31.411301,24.898396,6013939.0
2002-08-14,31.4571,32.8009,31.151699,32.083199,25.430983,31646496.0
2002-08-16,32.526001,33.0452,32.1595,32.464901,25.73354,13278083.0
2002-08-19,32.938301,33.1063,32.327499,32.602299,25.842453,6525359.0
2002-08-20,32.373299,33.3964,31.625,33.136799,26.266129,18570513.0
2002-08-21,33.3353,34.114101,32.648201,33.243698,26.350863,15031954.0
2002-08-22,33.3811,33.594898,32.403801,32.587101,25.830404,12063627.0
2002-08-23,32.831402,33.121601,32.266399,32.495499,25.757793,7820962.0
2002-08-26,32.297001,33.182598,32.083199,32.709301,25.927267,7283135.0
2002-08-27,32.938301,33.121601,31.625,31.792999,25.200953,8408555.0
2002-08-28,32.052601,32.052601,31.380699,31.6861,25.116217,5629363.0
2002-08-29,31.5945,32.251099,31.151699,31.625,25.067789,5250905.0
2002-08-30,32.006802,33.900299,31.8846,33.732399,26.738235,17167900.0
2002-09-02,34.221001,35.106701,34.2057,34.541698,27.379728,13504422.0
2002-09-03,34.663898,34.755501,31.6098,31.792999,25.200953,14823531.0
2002-09-04,30.8463,32.6329,30.8463,32.327499,25.62463,15604276.0
2002-09-05,32.526001,32.678699,31.762501,31.9457,25.321997,8742030.0
2002-09-06,31.915199,32.174801,31.151699,31.304399,24.813658,9173226.0
2002-09-09,31.3654,31.7472,30.876801,31.4723,24.946753,4514177.0
2002-09-11,31.731899,32.312199,31.4876,31.640301,25.07991,5823188.0
2002-09-12,31.731899,32.373299,31.6861,32.006802,25.370426,14829602.0
2002-09-13,31.762501,31.9305,31.166901,31.304399,24.813658,4895339.0
2002-09-16,31.4571,31.701401,30.876801,31.0753,24.632067,3764778.0
2002-09-17,31.151699,31.380699,30.1744,30.3729,24.075302,14348292.0
2002-09-18,30.2202,30.968399,29.624599,29.7621,23.59115,16627080.0
2002-09-19,29.8689,30.1896,27.4562,28.250299,22.392807,18495312.0
2002-09-20,26.8759,28.250299,26.127701,26.4636,20.976568,23661560.0
2002-09-23,26.7691,27.4104,25.9597,26.2651,20.819223,22430265.0
2002-09-24,25.9597,26.631599,25.7307,26.158199,20.734489,17147465.0
2002-09-25,25.5016,27.5326,25.5016,27.2272,21.581839,25437497.0
2002-09-26,27.6089,28.0518,27.242399,27.441,21.751314,15573723.0
2002-09-27,27.5937,28.158701,27.486799,27.914301,22.126472,12419911.0
2002-09-30,27.5478,27.7922,26.9065,27.1814,21.545536,8469555.0
2002-10-01,26.8759,27.3188,26.2651,26.692699,21.158163,7526605.0
2002-10-03,27.150801,27.150801,25.5627,25.8834,20.516668,14514136.0
2002-10-04,25.745899,25.745899,24.432699,25.41,20.141424,29335601.0
2002-10-07,25.5016,25.806999,24.9366,25.1504,19.93565,11851921.0
2002-10-08,25.2267,28.387699,24.9671,27.5173,21.811789,53521626.0
2002-10-09,27.67,27.914301,25.7307,25.929199,20.552973,27132836.0
2002-10-10,25.6849,26.158199,24.661699,24.9671,19.790354,22688287.0
2002-10-11,25.5016,26.417801,25.2115,25.4405,20.1656,22773392.0
2002-10-14,25.929199,26.066601,24.8297,25.043501,19.850914,16996136.0
2002-10-16,25.5474,26.692699,25.5474,26.0819,20.674009,40268470.0
2002-10-17,25.9597,26.937,25.9597,26.662201,21.133991,26932534.0
